"","BIOME","T_Name","T_MAPCODE","nat_1750","nat_1990","nat_2014","nat_2018","nat_2020","nat_2022","pnat_1990","pnat_2014","pnat_2018","pnat_2020","pnat_2022","ARD","nat_2040","prplost9040","ROD","A2b","A3"
"101","Fynbos","Namaqualand Sand Fynbos","FFd1",1300.9768,1127.1256,1113.306,1107.9184,1107.2972,1106.6752,0.866368716183102,0.855746236212667,0.851605040151369,0.851127552774192,0.850649450474443,0.639075000000005,1095.17185,0.0283497686504506,0.0566995373009011,"LC","LC"
"102","Fynbos","Knysna Sand Fynbos","FFd10",151.6788,37.8832,34.2408,31.0504,30.6976,29.776,0.249759359910548,0.225745456846969,0.204711535165099,0.202385567396367,0.196309569959678,0.25335,25.2157,0.334383051062212,0.668766102124425,"VU","EN"
"103","Fynbos","Southern Cape Dune Fynbos","FFd11",76.61,65.0364,62.1544,60.1604,60.0304,60.0188,0.848928338337032,0.81130922856024,0.785281294870121,0.783584388461036,0.783432972196841,0.1568,57.1964,0.120547877803815,0.241095755607629,"LC","LC"
"104","Fynbos","Leipoldtville Sand Fynbos","FFd2",2055.6608,1027.738,818.9028,771.7904,760.3436,756.9556,0.49995505095004,0.398364749670763,0.37544637714549,0.369877948735511,0.368229816903645,8.46195,604.6405,0.411678365497821,0.823356730995643,"VU","VU"
"105","Fynbos","Hopefield Sand Fynbos","FFd3",1009.5924,705.8824,659.6652,642.314,639.8112,638.2968,0.699175627708766,0.653397549347638,0.636211207612102,0.633732187365911,0.632232176074226,2.11205,600.2799,0.149603531693098,0.299207063386196,"LC","LC"
"106","Fynbos","Atlantis Sand Fynbos","FFd4",689.0436,372.9324,358.52,335.8012,333.228,330.844,0.541231933654126,0.520315405295108,0.487343906829698,0.483609455192676,0.480149587050805,1.3152625,307.169275,0.176340604892468,0.352681209784937,"LC","VU"
"107","Fynbos","Cape Flats Sand Fynbos","FFd5",556.9336,172.2464,132.548,93.2976,91.812,88.866,0.309276366159269,0.237996055544144,0.167520149619272,0.164852686208913,0.15956300715202,2.6056375,41.964525,0.756369218747097,1.51273843749419,"EN","EN"
"108","Fynbos","Hangklip Sand Fynbos","FFd6",88.5808,60.2156,56.2124,52.3056,51.6908,51.4168,0.679781623105684,0.634588985423478,0.590484619691852,0.58354406372487,0.580450842620523,0.2749625,46.467475,0.2283150047496,0.456630009499199,"LC","LC"
"109","Fynbos","Agulhas Sand Fynbos","FFd7",247.4448,133.0232,128.0444,120.5756,119.77,119.5484,0.537587373022185,0.517466521826282,0.487282820249203,0.484027144639936,0.483131591369065,0.4210875,111.968825,0.158275962388516,0.316551924777031,"LC","VU"
"110","Fynbos","Breede Sand Fynbos","FFd8",97.686,46.9772,45.5852,43.8228,43.4952,43.4192,0.480900026615892,0.466650287656368,0.448608807812788,0.44525520545421,0.444477202465041,0.1111875,41.417825,0.118341982919374,0.236683965838748,"LC","VU"
"111","Fynbos","Albertinia Sand Fynbos","FFd9",517.29,295.608,282.4656,265.0924,264.364,264.1432,0.571455083222177,0.546048831409848,0.51246380173597,0.511055694098088,0.510628854221037,0.983275000000001,246.44425,0.16631400368055,0.3326280073611,"LC","LC"
"112","Fynbos","Elim Ferricrete Fynbos","FFf1",694.0016,280.7784,258.8616,236.0696,233.9056,233.5072,0.404578894342607,0.372998563692072,0.34015714084809,0.337038992417309,0.336464930340218,1.477225,206.91715,0.263058874899209,0.526117749798417,"LC","VU"
"113","Fynbos","Potberg Ferricrete Fynbos","FFf2",40.588,21.1192,20.0152,19.4436,19.4044,19.376,0.520331132354391,0.493130974672317,0.479047994481128,0.478082191780822,0.47738247757958,0.0544749999999999,18.39545,0.128970320845486,0.257940641690973,"LC","VU"
"114","Fynbos","Kamiesberg Granite Fynbos","FFg1",64.8176,64.1628,64.0716,64.0356,64.024,64.0224,0.989897805534299,0.988490780281899,0.987935375577004,0.98775641183876,0.987731727185209,0.00438749999999999,63.943425,0.00341903719912472,0.00683807439824943,"LC","LC"
"115","Fynbos","Boland Granite Fynbos","FFg2",523.9892,323.228,297.9936,282.3864,280.9016,279.5672,0.616860042153541,0.568701797670639,0.538916450949752,0.536082804760098,0.533536187387068,1.3644,255.008,0.211058447906741,0.422116895813481,"LC","LC"
"116","Fynbos","Peninsula Granite Fynbos","FFg3",91.7956,37.632,34.3492,31.4272,31.3424,31.2132,0.409954289748093,0.374192227078422,0.34236063602177,0.341436844467491,0.340029369599414,0.2005875,27.602625,0.266511878188775,0.533023756377551,"LC","VU"
"117","Fynbos","Robertson Granite Fynbos","FFg4",16.934,14.7308,14.2204,14.1388,14.1352,14.1344,0.869894886028109,0.8397543403803,0.834935632455415,0.834723042399905,0.834675800165348,0.0186375,13.798925,0.0632603117278085,0.126520623455617,"LC","LC"
"118","Fynbos","Garden Route Granite Fynbos","FFg5",498.2224,235.242,202.7332,180.4428,178.5104,177.678,0.472162632591389,0.406913057301318,0.362173198154077,0.358294608993895,0.356623869179708,1.798875,145.29825,0.382345627056393,0.764691254112786,"VU","VU"
"119","Fynbos","Kouebokkeveld Shale Fynbos","FFh1",427.9772,229.4964,212.8908,200.652,199.2624,198.7996,0.53623510785154,0.497434910083995,0.468838059597567,0.465591157659801,0.464509791643106,0.959275,181.53265,0.208995653090855,0.417991306181709,"LC","VU"
"120","Fynbos","Suurberg Shale Fynbos","FFh10",283.2676,278.9864,278.5096,278.0868,278.0152,277.9484,0.984886375992171,0.983203161957103,0.981710580384061,0.981457815860338,0.981221996444351,0.0324375000000003,277.364525,0.00581345542291684,0.0116269108458335,"LC","LC"
"121","Fynbos","Peninsula Shale Fynbos","FFh11",12.6292,6.1292,6.0388,5.5004,5.3908,5.3668,0.485319735216799,0.478161720457353,0.435530358217464,0.426852057137427,0.42495169923669,0.023825,4.93795,0.194356522874111,0.388713045748222,"LC","VU"
"122","Fynbos","Matjiesfontein Shale Fynbos","FFh2",106.534,102.0516,101.7328,101.306,101.2844,101.2808,0.957925169429478,0.954932697542569,0.950926464790583,0.950723712617568,0.950689920588732,0.0240874999999998,100.847225,0.0118016278039735,0.0236032556079472,"LC","LC"
"123","Fynbos","Swartberg Shale Fynbos","FFh3",75.1268,65.6788,65.1164,63.7652,63.714,63.6852,0.87423928611361,0.866753275795056,0.848767683436537,0.848086168983638,0.847702817103883,0.0622999999999998,62.5638,0.0474277849168984,0.0948555698337969,"LC","LC"
"124","Fynbos","Breede Shale Fynbos","FFh4",316.876,230.734,211.3012,204.5084,203.862,203.6124,0.728152337191835,0.66682614019364,0.645389363662758,0.643349448995822,0.642561759173936,0.84755,188.3565,0.183663872684563,0.367327745369126,"LC","LC"
"125","Fynbos","Cape Winelands Shale Fynbos","FFh5",84.0044,41.6704,38.8444,36.4568,36.1088,35.8028,0.496050206893925,0.462409111903662,0.433986791168082,0.429844151020661,0.426201484684136,0.1833625,32.502275,0.220015286630318,0.440030573260636,"LC","VU"
"126","Fynbos","Elgin Shale Fynbos","FFh6",279.4916,98.46,82.848,69.446,67.5152,67.108,0.352282501513462,0.296423935459957,0.248472583791427,0.241564326083503,0.240107394998633,0.97975,49.4725,0.497537070891733,0.995074141783465,"VU","EN"
"127","Fynbos","Greyton Shale Fynbos","FFh7",266.618,165.4496,156.1416,148.8364,148.3028,148.176,0.620549250238169,0.585637878912902,0.558238378504077,0.556237013254919,0.555761426460329,0.539800000000001,138.4596,0.163131249637352,0.326262499274704,"LC","LC"
"128","Fynbos","Montagu Shale Fynbos","FFh8",186.7676,150.8172,147.262,144.684,144.5036,144.4432,0.807512652087407,0.788477230526065,0.774673979855178,0.77370807356308,0.773384676999651,0.199187500000001,140.857825,0.0660360688303458,0.132072137660692,"LC","LC"
"129","Fynbos","Garden Route Shale Fynbos","FFh9",563.6392,296.6856,269.4576,247.882,245.5312,243.7668,0.526375028564372,0.478067529724689,0.439788432032406,0.435617678827165,0.432487307483227,1.6537125,213.999975,0.278697803331203,0.557395606662407,"LC","VU"
"130","Fynbos","Agulhas Limestone Fynbos","FFl1",286.9588,264.8408,262.9836,258.1172,257.5984,257.4524,0.922922733158906,0.916450723936677,0.899492191910476,0.897684266870366,0.897175483031014,0.2308875,253.296425,0.0435898660629328,0.0871797321258657,"LC","LC"
"131","Fynbos","De Hoop Limestone Fynbos","FFl2",694.2568,668.6096,667.2504,662.2,661.8244,661.6104,0.963058049989572,0.961100272982562,0.953825731343215,0.953284721157935,0.952976477868132,0.218724999999999,657.67335,0.0163567050188929,0.0327134100377858,"LC","LC"
"132","Fynbos","Canca Limestone Fynbos","FFl3",791.6736,651.548,641.656,623.1776,622.448,622.3644,0.823000792245693,0.810505743781275,0.7871648113566,0.786243219427805,0.78613762035263,0.911987499999999,605.948625,0.0699862097650517,0.139972419530103,"LC","LC"
"133","Fynbos","Stinkfonteinberge Quartzite Fynbos","FFq1",49.024,49.024,49.024,49.024,49.024,49.024,1,1,1,1,1,0,49.024,0,0,"LC","LC"
"134","Fynbos","Swartruggens Quartzite Fynbos","FFq2",1646.1872,1624.1432,1621.35,1617.9196,1617.482,1617.4104,0.986609056369774,0.984912287010857,0.982828441382608,0.982562614992997,0.982519120547165,0.2104,1613.6232,0.00647726136463828,0.0129545227292766,"LC","LC"
"135","Fynbos","Matjiesfontein Quartzite Fynbos","FFq3",1268.0852,1252.3672,1251.4956,1250.0196,1249.8856,1249.804,0.987604933800978,0.986917598281251,0.985753638635637,0.985647967502499,0.985583618513961,0.0800999999999945,1248.3622,0.00319794386183194,0.006395887723664,"LC","LC"
"136","Fynbos","Breede Quartzite Fynbos","FFq4",97.856,92.78,92.0184,91.4272,91.3576,91.3208,0.948127861347286,0.940344996729889,0.934303466317855,0.933592217135383,0.933216154349248,0.0455999999999999,90.5,0.0245742616943305,0.0491485233886612,"LC","LC"
"137","Fynbos","Grootrivier Quartzite Fynbos","FFq5",388.8108,388.4992,388.4596,388.3716,388.3248,388.316,0.999198581932395,0.999096732909683,0.9988704017481,0.998750034721258,0.998727401605099,0.00572499999999998,388.21295,0.000736809754048388,0.00147361950809679,"LC","LC"
"138","Fynbos","Suurberg Quartzite Fynbos","FFq6",683.2776,673.2128,671.7848,669.6812,669.522,668.574,0.985269822982635,0.983179896428626,0.980101206303265,0.979868211690241,0.978480781456907,0.144962500000002,665.964675,0.0107664693838264,0.0215329387676529,"LC","LC"
"139","Fynbos","Bokkeveld Sandstone Fynbos","FFs1",1014.1516,847.4148,809.5972,801.8964,801.0928,800.52,0.835589866446003,0.798299978030898,0.790706635970401,0.789914249506681,0.789349442430501,1.4654625,774.141675,0.0864666571789873,0.172933314357975,"LC","LC"
"140","Fynbos","Hawequas Sandstone Fynbos","FFs10",1050.6224,1015.8664,1012.8076,1009.646,1009.1724,1008.654,0.966918656978949,0.96400723989894,0.960997976056859,0.960547195643268,0.960053773839202,0.2253875,1004.597025,0.0110933632611532,0.0221867265223065,"LC","LC"
"141","Fynbos","Kogelberg Sandstone Fynbos","FFs11",914.2348,780.0604,770.7732,765.004,764.088,763.5196,0.853238577223269,0.843080136525103,0.836769722613928,0.835767791818907,0.835146069696756,0.5169,754.2154,0.0331320497746072,0.0662640995492144,"LC","LC"
"142","Fynbos","Overberg Sandstone Fynbos","FFs12",1179.408,1074.5392,1066.5108,1052.188,1050.5472,1049.864,0.911083526650659,0.904276382727606,0.892132324013403,0.890741117577632,0.89016184390813,0.771099999999997,1035.9842,0.035880496495614,0.071760992991228,"LC","LC"
"143","Fynbos","North Sonderend Sandstone Fynbos","FFs13",531.504,523.9964,522.7864,521.0416,520.8932,520.876,0.985874800565941,0.983598241969957,0.980315482103615,0.980036274421265,0.980003913423041,0.0975125000000006,519.120775,0.00930469178795887,0.0186093835759178,"LC","LC"
"144","Fynbos","South Sonderend Sandstone Fynbos","FFs14",358.8828,338.6644,335.4396,333.4736,333.2388,333.1052,0.943662945117459,0.934677281831283,0.929199170314097,0.928544917728016,0.928172651350246,0.173724999999999,329.97815,0.0256485476477598,0.0512970952955195,"LC","LC"
"145","Fynbos","North Langeberg Sandstone Fynbos","FFs15",993.5776,926.69,915.4812,907.226,906.6148,906.3568,0.932680044316619,0.921398791599166,0.913090230697632,0.912475079953493,0.912215412263722,0.635412500000001,894.919375,0.0342839838565217,0.0685679677130433,"LC","LC"
"146","Fynbos","South Langeberg Sandstone Fynbos","FFs16",1215.3228,1181.2892,1177.8348,1173.9212,1173.596,1173.312,0.971996246593909,0.969153874180588,0.965933659765126,0.965666076535386,0.965432393764027,0.249287500000001,1168.824825,0.010551501698314,0.0211030033966281,"LC","LC"
"147","Fynbos","Potberg Sandstone Fynbos","FFs17",107.4468,101.5704,101.0436,100.3672,100.3344,100.296,0.945308748143267,0.94040585666581,0.934110648246388,0.933805380895476,0.933447994728554,0.039825,99.57915,0.0196046289076344,0.039209257815269,"LC","LC"
"148","Fynbos","North Outeniqua Sandstone Fynbos","FFs18",878.8052,753.5552,744.0512,733.4592,732.74,732.3164,0.857476947109553,0.846662263718967,0.83460953576515,0.833791151895778,0.833309133810314,0.663712499999999,720.369575,0.044038744606898,0.088077489213796,"LC","LC"
"149","Fynbos","South Outeniqua Sandstone Fynbos","FFs19",1571.0644,1101.832,1077.3556,1052.866,1050.336,1047.7296,0.701328347838574,0.685748846450852,0.670160943116017,0.668550569919349,0.666891567271208,1.69070000000001,1017.297,0.0767222226255911,0.153444445251182,"LC","LC"
"150","Fynbos","Graafwater Sandstone Fynbos","FFs2",1343.1468,1030.8712,975.6896,947.7932,939.6116,937.778,0.767504490201667,0.72642067121777,0.705651236335447,0.699559869405191,0.698194717062945,2.9091625,885.413075,0.14110213283677,0.282204265673539,"LC","LC"
"151","Fynbos","Tsitsikamma Sandstone Fynbos","FFs20",2298.4988,1658.1356,1598.6864,1575.6908,1569.6316,1567.7116,0.72139937597531,0.695535016159243,0.685530399232751,0.682894243842981,0.682058916019447,2.82575,1516.8481,0.0852086524166057,0.170417304833211,"LC","LC"
"152","Fynbos","North Rooiberg Sandstone Fynbos","FFs21",318.3396,318.2476,318.214,318.086,318.0468,318.0388,0.999711000453604,0.999605452793181,0.99920336646776,0.9990802275306,0.999055097135261,0.00652499999999989,317.92135,0.00102514520140927,0.0020502904028184,"LC","LC"
"153","Fynbos","South Rooiberg Sandstone Fynbos","FFs22",388.3256,385.8332,385.8232,385.4152,385.3908,385.3768,0.993581674759532,0.993555923173749,0.992505258473817,0.992442424604507,0.992406372384412,0.0142624999999992,385.120075,0.00184827277694075,0.00369654555388162,"LC","LC"
"154","Fynbos","North Swartberg Sandstone Fynbos","FFs23",852.1924,847.862,847.2812,846.3536,846.1904,846.108,0.994918518400305,0.99423698216506,0.993148495574474,0.992956989524901,0.992860297744969,0.0548125000000006,845.121375,0.00323239513033963,0.00646479026067929,"LC","LC"
"155","Fynbos","South Swartberg Sandstone Fynbos","FFs24",1084.7884,1083.5444,1083.3672,1082.5308,1082.396,1082.2572,0.998853232575127,0.998689882745796,0.997918856801935,0.997794592936281,0.997666641715564,0.0402249999999995,1081.53315,0.00185617682118058,0.00371235364236108,"LC","LC"
"156","Fynbos","North Kammanassie Sandstone Fynbos","FFs25",332.5684,331.2896,331.1432,330.9492,330.9168,330.9052,0.996154775979919,0.995714565785565,0.995131227140041,0.995033803572438,0.994998923529716,0.0120125000000009,330.688975,0.00181299080924978,0.00362598161849961,"LC","LC"
"157","Fynbos","South Kammanassie Sandstone Fynbos","FFs26",304.1844,290.0796,288.5168,287.234,287.0992,287.084,0.953630758184838,0.948493085115476,0.944275906325242,0.943832754079433,0.943782784389995,0.0936125000000008,285.398975,0.0161356572471833,0.0322713144943666,"LC","LC"
"158","Fynbos","Kouga Sandstone Fynbos","FFs27",2402.9412,2197.2576,2182.932,2164.1368,2161.7728,2155.9756,0.914403398634973,0.908441704690901,0.900619956909474,0.899636162549462,0.897223619121434,1.29006249999999,2132.754475,0.0293561961055453,0.0587123922110903,"LC","LC"
"159","Fynbos","Kouga Grassy Sandstone Fynbos","FFs28",4052.18,3752.0192,3721.6912,3703.386,3698.8704,3696.5036,0.925926094102434,0.918441727662641,0.913924356765988,0.912809993633057,0.912225912965367,1.73486250000001,3665.276075,0.0231190514696728,0.0462381029393454,"LC","LC"
"160","Fynbos","Algoa Sandstone Fynbos","FFs29",334.1964,164.0824,144.5876,133.2308,132.838,131.6812,0.490975965031341,0.432642601775483,0.398660189038541,0.397484832272281,0.394023394626633,1.0125375,113.455525,0.308545432051213,0.617090864102427,"VU","VU"
"161","Fynbos","Olifants Sandstone Fynbos","FFs3",498.2384,474.1984,472.0324,470.1596,469.4724,469.3428,0.9517500056198,0.947402689154429,0.943643845998221,0.942264586591479,0.94200447014923,0.151737499999999,466.611525,0.0159993686187047,0.0319987372374094,"LC","LC"
"162","Fynbos","Western Altimontane Sandstone Fynbos","FFs30",37.5252,37.5252,37.5252,37.4912,37.4848,37.4804,1,1,0.999093942204172,0.998923390148487,0.998806135610203,0.00139999999999985,37.4552,0.0018654131090572,0.00373082621811435,"LC","LC"
"163","Fynbos","Swartberg Altimontane Sandstone Fynbos","FFs31",50.8348,50.8348,50.8348,50.828,50.7904,50.79,1,1,0.999866233367693,0.999126582577289,0.99911871395186,0.00140000000000007,50.7648,0.00137700945021915,0.00275401890043842,"LC","LC"
"164","Fynbos","Nardouw Sandstone Fynbos","FFs32",547.9488,412.8172,366.306,360.442,357.5984,354.3128,0.753386447784903,0.668504064613336,0.657802334816684,0.65261279886004,0.646616618194985,1.8282625,321.404075,0.221437297186261,0.442874594372522,"LC","LC"
"165","Fynbos","Cederberg Sandstone Fynbos","FFs4",2523.64,2284.3552,2259.062,2238.5196,2233.7616,2232.7588,0.905182672647446,0.895160165475266,0.887020177204356,0.88513480528126,0.884737442741437,1.6123875,2203.735825,0.0352919611626072,0.0705839223252144,"LC","LC"
"166","Fynbos","Winterhoek Sandstone Fynbos","FFs5",1135.986,1065.9308,1059.318,1051.976,1051.2628,1051.0576,0.938330930134702,0.932509731634017,0.926046623814026,0.925418799175342,0.925238163146377,0.4647875,1042.691425,0.0218019546859891,0.043603909371978,"LC","LC"
"167","Fynbos","Piketberg Sandstone Fynbos","FFs6",422.8764,383.2364,377.4512,371.6348,370.938,370.706,0.906261025680317,0.89258043248571,0.878826058867319,0.87717829606949,0.876629672405459,0.391575,363.65765,0.051087918579759,0.102175837159518,"LC","LC"
"168","Fynbos","North Hex Sandstone Fynbos","FFs7",394.0712,375.8132,373.3496,371.3628,371.17,371.0828,0.953668271114459,0.947416608978276,0.942374880478452,0.941885628789924,0.94166434898059,0.147824999999999,368.42195,0.0196673506944406,0.0393347013888813,"LC","LC"
"169","Fynbos","South Hex Sandstone Fynbos","FFs8",319.7464,316.99,316.5036,315.9276,315.8412,315.7336,0.991379418188915,0.989858212633512,0.988056785002114,0.987786570857405,0.987450054167928,0.0392624999999995,315.026875,0.00619301870721471,0.0123860374144293,"LC","LC"
"170","Fynbos","Peninsula Sandstone Fynbos","FFs9",219.4464,206.5656,204.9768,203.54,203.404,203.276,0.941303206614463,0.934063169867448,0.927515785175788,0.926896043863103,0.926312757921752,0.102799999999999,201.4256,0.0248831363983159,0.0497662727966318,"LC","LC"
"171","Fynbos","Kango Conglomerate Fynbos","FFt1",404.9544,397.7252,396.6444,395.8584,395.7816,395.7416,0.982148113466603,0.979479170988141,0.977538211709763,0.977348560726838,0.97724978417323,0.061987499999999,394.625825,0.00779275489709969,0.0155855097941994,"LC","LC"
"172","Fynbos","Loerie Conglomerate Fynbos","FFt2",211.1624,184.3552,183.2752,182.4516,181.6072,181.5708,0.873049368637598,0.867934821729626,0.864034506143139,0.860035688171758,0.859863308998193,0.0870125000000002,180.004575,0.0235991444776172,0.0471982889552343,"LC","LC"
"173","Fynbos","Breede Alluvium Renosterveld","FRa1",497.676,236.7732,197.936,178.5072,175.2748,174.4068,0.475757721891351,0.397720605373777,0.358681551853013,0.3521865631455,0.350442456537989,1.94895,139.3257,0.41156473790108,0.82312947580216,"VU","VU"
"174","Fynbos","Swartland Alluvium Renosterveld","FRa2",63.072,40.868,39.2772,36.7452,36.5952,36.5332,0.647957889396246,0.622735920852359,0.582591324200913,0.580213089802131,0.579230086250634,0.1354625,34.094875,0.165731746109425,0.331463492218851,"LC","LC"
"175","Fynbos","Swartland Silcrete Renosterveld","FRc1",101.0616,20.6876,16.0828,13.0508,12.8756,12.802,0.204702874286574,0.159138584783934,0.12913708075075,0.127403484607408,0.126675215907921,0.246425,8.36635,0.595586244900327,1.19117248980065,"EN","EN"
"176","Fynbos","Ruens Silcrete Renosterveld","FRc2",209.756,42.454,32.1036,28.7568,28.5356,28.494,0.202397070882359,0.153052117698659,0.137096435858807,0.13604187722878,0.13584355155514,0.43625,20.6415,0.513791397748151,1.0275827954963,"EN","EN"
"177","Fynbos","Nieuwoudtville-Roggeveld Dolerite Renosterveld","FRd1",219.4944,202.4236,198.6048,197.4632,197.3924,197.2376,0.922226717401446,0.90482855143457,0.899627507581059,0.899304948098904,0.898599690926056,0.1620625,194.320475,0.040030534977147,0.080061069954294,"LC","LC"
"178","Fynbos","Hantam Plateau Dolerite Renosterveld","FRd2",578.926,566.6,565.9832,565.3716,565.3448,565.3256,0.978708850526665,0.977643429384757,0.976586990392554,0.976540697774845,0.976507532914397,0.0398250000000004,564.60875,0.00351438404518185,0.00702876809036365,"LC","LC"
"179","Fynbos","Namaqualand Granite Renosterveld","FRg1",305.5396,262.0808,255.3204,253.2452,252.86,252.788,0.857763772682821,0.835637671843519,0.828845753545531,0.82758503316755,0.827349384498769,0.2904,247.5608,0.0554027612858325,0.110805522571665,"LC","LC"
"180","Fynbos","Swartland Granite Renosterveld","FRg2",951.3408,232.6704,194.9908,157.524,154.9304,153.8836,0.244571030696886,0.204964193693785,0.165581040989727,0.162854783480326,0.161754441731081,2.4620875,109.566025,0.529093408529834,1.05818681705967,"EN","EN"
"181","Fynbos","Robertson Granite Renosterveld","FRg3",19.1756,18.9984,18.8536,18.8348,18.8336,18.8332,0.990759089676464,0.983207826612987,0.982227414005298,0.982164834477148,0.982143974634431,0.00516249999999996,18.740275,0.0135866704564593,0.0271733409129188,"LC","LC"
"182","Fynbos","Kango Limestone Renosterveld","FRl1",501.6888,446.2368,439.4828,433.6192,433.0896,432.6812,0.889469328396408,0.876006799434231,0.864319075889276,0.863263441400326,0.862449390937171,0.423612500000001,425.056175,0.0474649894405841,0.0949299788811682,"LC","LC"
"183","Fynbos","Vanrhynsdorp Shale Renosterveld","FRs1",207.306,200.3152,196.9488,196.2448,196.1052,196.0464,0.966277869429732,0.950039072675176,0.94664312658582,0.945969725912419,0.945686087233365,0.1334,193.6452,0.0332975231035887,0.0665950462071775,"LC","LC"
"184","Fynbos","Peninsula Shale Renosterveld","FRs10",25.2736,4.1324,3.7092,2.6216,2.5512,2.5132,0.163506583945303,0.146761838440111,0.103728792099266,0.100943276778931,0.0994397315776146,0.0506,1.6024,0.612235020811151,1.2244700416223,"EN","CR"
"185","Fynbos","Western Ruens Shale Renosterveld","FRs11",1193.6704,234.0652,185.01,155.7532,153.548,153.0492,0.196088635522838,0.154992533952421,0.130482585477532,0.128635174332881,0.128217303537057,2.53175,107.4777,0.540821531778325,1.08164306355665,"EN","EN"
"186","Fynbos","Central Ruens Shale Renosterveld","FRs12",2027.506,311.8648,240.3904,199.5524,196.234,195.7052,0.153816955412216,0.1185645813132,0.09842259406384,0.0967859034695828,0.0965250904312983,3.6299875,130.365425,0.58198095777401,1.16396191554802,"EN","CR"
"187","Fynbos","Eastern Ruens Shale Renosterveld","FRs13",2762.57,605.7076,455.82,401.7824,398.3344,397.7656,0.219255113897566,0.1649985339738,0.145437907455739,0.144189794285756,0.143983899050522,6.4981875,280.798225,0.536412907812284,1.07282581562457,"EN","EN"
"188","Fynbos","Mossel Bay Shale Renosterveld","FRs14",866.5308,402.4664,349.238,328.2744,326.7788,326.5452,0.464457120277779,0.403030105796586,0.3788375439165,0.377111581030934,0.376842000307433,2.3725375,283.839525,0.294749760476899,0.589499520953799,"LC","VU"
"189","Fynbos","Swartberg Shale Renosterveld","FRs15",276.4104,266.4712,265.6312,264.466,264.3352,264.244,0.964041873967116,0.961002914506835,0.95678744359836,0.956314234196687,0.955984290026714,0.0695999999999994,262.9912,0.0130595726667646,0.0261191453335293,"LC","LC"
"190","Fynbos","Uniondale Shale Renosterveld","FRs16",1347.8644,1138.6972,1121.8012,1106.1484,1104.8436,1104.1168,0.844815843492862,0.832280457885823,0.820667420253847,0.819699370352092,0.819160146970274,1.0806375,1084.665325,0.0474506084672906,0.0949012169345812,"LC","LC"
"191","Fynbos","Langkloof Shale Renosterveld","FRs17",207.1384,81.99,73.4424,64.9092,64.3528,64.1688,0.395822310107638,0.35455714633308,0.313361501295752,0.310675374532197,0.309787079556471,0.5569125,54.144375,0.339622210025613,0.679244420051225,"VU","VU"
"192","Fynbos","Baviaanskloof Shale Renosterveld","FRs18",118.7224,118.688,118.6804,118.6776,118.6768,118.6764,0.999710248445112,0.999646233566707,0.999622649137821,0.999615910729567,0.999612541525441,0.000362500000000043,118.669875,0.000152711310326214,0.000305422620652503,"LC","LC"
"193","Fynbos","Humansdorp Shale Renosterveld","FRs19",373.15,177.624,162.5376,158.1052,156.052,155.8908,0.476012327482246,0.435582473536112,0.423704140426102,0.418201795524588,0.417769797668498,0.679162499999999,143.665875,0.191179823672477,0.382359647344953,"LC","VU"
"194","Fynbos","Nieuwoudtville Shale Renosterveld","FRs2",218.8368,118.3448,106.4268,104.63,104.4872,104.3384,0.540790214442909,0.486329538724748,0.478118853867357,0.477466312795654,0.476786354031863,0.4377,96.4598,0.184925742406933,0.369851484813866,"LC","VU"
"195","Fynbos","Citrusdal Shale Renosterveld","FRs20",46.9912,16.0672,13.2532,11.6716,11.5236,11.4372,0.341919338088834,0.282035785423654,0.248378419789237,0.245228893920564,0.243390251791825,0.1446875,8.832825,0.45025735660227,0.900514713204541,"VU","EN"
"196","Fynbos","Roggeveld Shale Renosterveld","FRs3",3217.472,3162.512,3154.8108,3149.6392,3148.9484,3148.2664,0.982918266266187,0.980524710082947,0.978917361207805,0.978702658484674,0.978490690828079,0.445175000000006,3140.25325,0.00703831321430572,0.0140766264286114,"LC","LC"
"197","Fynbos","Ceres Shale Renosterveld","FRs4",491.7496,254.0312,232.4208,213.4232,211.8412,211.3784,0.516586490360135,0.472640547140252,0.434007877179768,0.430790792712389,0.429849663324586,1.3329,187.3862,0.262349664135744,0.524699328271488,"LC","VU"
"198","Fynbos","Central Mountain Shale Renosterveld","FRs5",1236.5136,1202.46,1201.8516,1199.5956,1199.3404,1199.1376,0.97245998750034,0.971967958945215,0.97014347436211,0.9699370876309,0.969773078112525,0.103825000000001,1197.26875,0.00431719142424703,0.00863438284849396,"LC","LC"
"199","Fynbos","Matjiesfontein Shale Renosterveld","FRs6",2095.8456,1840.392,1825.8288,1811.7352,1810.7776,1809.988,0.878114303839939,0.871165700374111,0.864441159215164,0.863984255328732,0.863607510018868,0.950125,1792.88575,0.0258131148146699,0.0516262296293398,"LC","LC"
"200","Fynbos","Montagu Shale Renosterveld","FRs7",1607.8492,1342.7576,1320.1652,1295.5628,1294.2568,1293.4608,0.835126577791002,0.821075260043044,0.805773825057723,0.804961559827875,0.804466488523924,1.540525,1265.73135,0.057364225680048,0.114728451360096,"LC","LC"
"201","Fynbos","Breede Shale Renosterveld","FRs8",1049.7592,677.6008,636.6988,618.6968,617.2852,616.4812,0.645482125805613,0.606518904525914,0.589370209853841,0.588025520519373,0.587259630589568,1.9099875,582.101425,0.140937518078491,0.281875036156983,"LC","LC"
"202","Fynbos","Swartland Shale Renosterveld","FRs9",4963.7544,805.8872,616.038,498.2292,489.5764,486.2376,0.162354366283715,0.124107268482099,0.100373459250925,0.0986302626092862,0.0979576265900666,9.98905,306.4347,0.619754849065725,1.23950969813145,"EN","CR"
